time,id,celsius,farenh
9/14/16 8:02,28 2C9 3 0 0 80 84,13.69,56.64
9/14/16 8:02,28 CA DE 3 0 0 80 B6,13,55.4
9/14/16 8:02,28 23 DE 3 0 0 80 9,13.5,56.3
9/14/16 8:02,28 7B DF 3 0 0 80 4B,13.19,55.74
9/14/16 8:02,28F 6E CF 43 16 3 29,13.25,55.85
9/14/16 8:04,28 94 E9 3 0 0 80 5E,13.75,56.75
9/14/16 8:05,28 2C9 3 0 0 80 84,13.75,56.75
9/14/16 8:05,28 CA DE 3 0 0 80 B6,13.06,55.51
9/14/16 8:05,28 23 DE 3 0 0 80 9,13.63,56.53
9/14/16 8:05,28 7B DF 3 0 0 80 4B,13.31,55.96
9/14/16 8:05,28F 6E CF 43 16 3 29,13.31,55.96
9/14/16 8:07,28 94 E9 3 0 0 80 5E,13.75,56.75
9/14/16 8:07,28 2C9 3 0 0 80 84,13.81,56.86
9/14/16 8:07,28 CA DE 3 0 0 80 B6,13.19,55.74
9/14/16 8:07,28 23 DE 3 0 0 80 9,13.63,56.53
9/14/16 8:07,28 7B DF 3 0 0 80 4B,13.31,55.96
9/14/16 8:07,28F 6E CF 43 16 3 29,13.31,55.96
9/14/16 8:09,28 94 E9 3 0 0 80 5E,13.75,56.75
9/14/16 8:09,28 2C9 3 0 0 80 84,13.81,56.86
9/14/16 8:09,28 CA DE 3 0 0 80 B6,13.25,55.85
9/14/16 8:09,28 23 DE 3 0 0 80 9,13.69,56.64
9/14/16 8:09,28 7B DF 3 0 0 80 4B,13.38,56.07
9/14/16 8:09,28F 6E CF 43 16 3 29,13.44,56.19
9/14/16 8:11,28 94 E9 3 0 0 80 5E,13.88,56.97
9/14/16 8:11,28 2C9 3 0 0 80 84,13.94,57.09
9/14/16 8:11,28 CA DE 3 0 0 80 B6,13.44,56.19
9/14/16 8:12,28 23 DE 3 0 0 80 9,13.81,56.86
9/14/16 8:12,28 7B DF 3 0 0 80 4B,13.56,56.41
9/14/16 8:12,28F 6E CF 43 16 3 29,13.56,56.41
9/14/16 8:14,28 94 E9 3 0 0 80 5E,13.94,57.09
9/14/16 8:14,28 2C9 3 0 0 80 84,14,57.2
9/14/16 8:14,28 CA DE 3 0 0 80 B6,13.5,56.3
9/14/16 8:14,28 23 DE 3 0 0 80 9,13.88,56.97
9/14/16 8:14,28 7B DF 3 0 0 80 4B,13.63,56.53
9/14/16 8:14,28F 6E CF 43 16 3 29,13.63,56.53
9/14/16 8:16,28 94 E9 3 0 0 80 5E,14.06,57.31
9/14/16 8:16,28 2C9 3 0 0 80 84,14.06,57.31
9/14/16 8:16,28 CA DE 3 0 0 80 B6,13.56,56.41
9/14/16 8:16,28 23 DE 3 0 0 80 9,13.94,57.09
9/14/16 8:16,28 7B DF 3 0 0 80 4B,13.63,56.53
9/14/16 8:16,28F 6E CF 43 16 3 29,13.69,56.64
9/14/16 8:18,28 94 E9 3 0 0 80 5E,14.06,57.31
9/14/16 8:18,28 2C9 3 0 0 80 84,14.19,57.54
9/14/16 8:18,28 CA DE 3 0 0 80 B6,13.63,56.53
9/14/16 8:18,28 23 DE 3 0 0 80 9,14,57.2
9/14/16 8:18,28 7B DF 3 0 0 80 4B,13.75,56.75
9/14/16 8:19,28F 6E CF 43 16 3 29,13.75,56.75
9/14/16 8:21,28 94 E9 3 0 0 80 5E,14.13,57.43
9/14/16 8:21,28 2C9 3 0 0 80 84,14.19,57.54
9/14/16 8:21,28 CA DE 3 0 0 80 B6,13.63,56.53
9/14/16 8:21,28 23 DE 3 0 0 80 9,14,57.2
9/14/16 8:21,28 7B DF 3 0 0 80 4B,13.69,56.64
9/14/16 8:21,28F 6E CF 43 16 3 29,13.75,56.75
9/14/16 8:23,28 94 E9 3 0 0 80 5E,14.19,57.54
9/14/16 8:23,28 2C9 3 0 0 80 84,14.19,57.54
9/14/16 8:23,28 CA DE 3 0 0 80 B6,13.75,56.75
9/14/16 8:23,28 23 DE 3 0 0 80 9,14.06,57.31
9/14/16 8:23,28 7B DF 3 0 0 80 4B,13.81,56.86
9/14/16 8:23,28F 6E CF 43 16 3 29,13.81,56.86
9/14/16 8:25,28 94 E9 3 0 0 80 5E,14.19,57.54
9/14/16 8:25,28 2C9 3 0 0 80 84,14.25,57.65
9/14/16 8:25,28 CA DE 3 0 0 80 B6,13.75,56.75
9/14/16 8:25,28 23 DE 3 0 0 80 9,14.13,57.43
9/14/16 8:25,28 7B DF 3 0 0 80 4B,13.88,56.97
9/14/16 8:25,28F 6E CF 43 16 3 29,13.88,56.97
9/14/16 8:27,28 94 E9 3 0 0 80 5E,14.19,57.54
9/14/16 8:27,28 2C9 3 0 0 80 84,14.25,57.65
9/14/16 8:28,28 CA DE 3 0 0 80 B6,13.75,56.75
9/14/16 8:28,28 23 DE 3 0 0 80 9,14.13,57.43
9/14/16 8:28,28 7B DF 3 0 0 80 4B,13.81,56.86
9/14/16 8:28,28F 6E CF 43 16 3 29,13.88,56.97
9/14/16 8:30,28 94 E9 3 0 0 80 5E,14.25,57.65
9/14/16 8:30,28 2C9 3 0 0 80 84,14.31,57.76
9/14/16 8:30,28 CA DE 3 0 0 80 B6,13.81,56.86
9/14/16 8:30,28 23 DE 3 0 0 80 9,14.19,57.54
9/14/16 8:30,28 7B DF 3 0 0 80 4B,13.94,57.09
9/14/16 8:30,28F 6E CF 43 16 3 29,13.94,57.09
9/14/16 8:32,28 94 E9 3 0 0 80 5E,14.38,57.88
9/14/16 8:32,28 2C9 3 0 0 80 84,14.38,57.88
9/14/16 8:32,28 CA DE 3 0 0 80 B6,13.94,57.09
9/14/16 8:32,28 23 DE 3 0 0 80 9,14.31,57.76
9/14/16 8:32,28 7B DF 3 0 0 80 4B,14,57.2
9/14/16 8:32,28F 6E CF 43 16 3 29,14.06,57.31
9/14/16 8:34,28 94 E9 3 0 0 80 5E,14.56,58.21
9/14/16 8:34,28 2C9 3 0 0 80 84,14.56,58.21
9/14/16 8:34,28 CA DE 3 0 0 80 B6,14.06,57.31
9/14/16 8:34,28 23 DE 3 0 0 80 9,14.5,58.1
9/14/16 8:35,28 7B DF 3 0 0 80 4B,14.19,57.54
9/14/16 8:35,28F 6E CF 43 16 3 29,14.19,57.54
9/14/16 8:37,28 94 E9 3 0 0 80 5E,14.69,58.44
9/14/16 8:37,28 2C9 3 0 0 80 84,14.69,58.44
9/14/16 8:37,28 CA DE 3 0 0 80 B6,14.19,57.54
9/14/16 8:37,28 23 DE 3 0 0 80 9,14.63,58.32
9/14/16 8:37,28 7B DF 3 0 0 80 4B,14.25,57.65
9/14/16 8:37,28F 6E CF 43 16 3 29,14.25,57.65
9/14/16 8:39,28 94 E9 3 0 0 80 5E,14.81,58.66
9/14/16 8:39,28 2C9 3 0 0 80 84,14.81,58.66
9/14/16 8:39,28 CA DE 3 0 0 80 B6,14.31,57.76
9/14/16 8:39,28 23 DE 3 0 0 80 9,14.75,58.55
9/14/16 8:39,28 7B DF 3 0 0 80 4B,14.38,57.88
9/14/16 8:39,28F 6E CF 43 16 3 29,14.44,57.99
9/14/16 8:41,28 94 E9 3 0 0 80 5E,14.94,58.89
9/14/16 8:41,28 2C9 3 0 0 80 84,14.94,58.89
9/14/16 8:41,28 CA DE 3 0 0 80 B6,14.44,57.99
9/14/16 8:41,28 23 DE 3 0 0 80 9,14.94,58.89
9/14/16 8:41,28 7B DF 3 0 0 80 4B,14.5,58.1
9/14/16 8:41,28F 6E CF 43 16 3 29,14.56,58.21
9/14/16 8:43,28 94 E9 3 0 0 80 5E,15.13,59.22
9/14/16 8:44,28 2C9 3 0 0 80 84,15.13,59.22
9/14/16 8:44,28 CA DE 3 0 0 80 B6,14.5,58.1
9/14/16 8:44,28 23 DE 3 0 0 80 9,15.13,59.22
9/14/16 8:44,28 7B DF 3 0 0 80 4B,14.63,58.32
9/14/16 8:44,28F 6E CF 43 16 3 29,14.69,58.44
9/14/16 8:46,28 94 E9 3 0 0 80 5E,15.25,59.45
9/14/16 8:46,28 2C9 3 0 0 80 84,15.25,59.45
9/14/16 8:46,28 CA DE 3 0 0 80 B6,14.69,58.44
9/14/16 8:46,28 23 DE 3 0 0 80 9,15.19,59.34
9/14/16 8:46,28 7B DF 3 0 0 80 4B,14.81,58.66
9/14/16 8:46,28F 6E CF 43 16 3 29,14.88,58.78
9/14/16 8:48,28 94 E9 3 0 0 80 5E,15.31,59.56
9/14/16 8:48,28 2C9 3 0 0 80 84,15.31,59.56
9/14/16 8:48,28 CA DE 3 0 0 80 B6,14.75,58.55
9/14/16 8:48,28 23 DE 3 0 0 80 9,15.25,59.45
9/14/16 8:48,28 7B DF 3 0 0 80 4B,14.94,58.89
9/14/16 8:48,28F 6E CF 43 16 3 29,15,59
9/14/16 8:50,28 94 E9 3 0 0 80 5E,15.44,59.79
9/14/16 8:50,28 2C9 3 0 0 80 84,15.44,59.79
9/14/16 8:50,28 CA DE 3 0 0 80 B6,14.88,58.78
9/14/16 8:51,28 23 DE 3 0 0 80 9,15.38,59.68
9/14/16 8:51,28 7B DF 3 0 0 80 4B,15,59
9/14/16 8:51,28F 6E CF 43 16 3 29,15.06,59.11
9/14/16 8:53,28 94 E9 3 0 0 80 5E,15.38,59.68
9/14/16 8:53,28 2C9 3 0 0 80 84,15.31,59.56
9/14/16 8:53,28 CA DE 3 0 0 80 B6,14.88,58.78
9/14/16 8:53,28 23 DE 3 0 0 80 9,15.31,59.56
9/14/16 8:53,28 7B DF 3 0 0 80 4B,14.94,58.89
9/14/16 8:53,28F 6E CF 43 16 3 29,15,59
9/14/16 8:55,28 94 E9 3 0 0 80 5E,15.38,59.68
9/14/16 8:55,28 2C9 3 0 0 80 84,15.38,59.68
9/14/16 8:55,28 CA DE 3 0 0 80 B6,15.13,59.22
9/14/16 8:55,28 23 DE 3 0 0 80 9,15.38,59.68
9/14/16 8:55,28 7B DF 3 0 0 80 4B,15.06,59.11
9/14/16 8:55,28F 6E CF 43 16 3 29,15.13,59.22
9/14/16 8:57,28 94 E9 3 0 0 80 5E,15.5,59.9
9/14/16 8:57,28 2C9 3 0 0 80 84,15.56,60.01
9/14/16 8:57,28 CA DE 3 0 0 80 B6,16.62,61.93
9/14/16 8:57,28 23 DE 3 0 0 80 9,15.5,59.9
9/14/16 8:57,28 7B DF 3 0 0 80 4B,15.25,59.45
9/14/16 8:58,28F 6E CF 43 16 3 29,15.31,59.56
9/14/16 9:00,28 94 E9 3 0 0 80 5E,15.5,59.9
9/14/16 9:00,28 2C9 3 0 0 80 84,15.56,60.01
9/14/16 9:00,28 CA DE 3 0 0 80 B6,16.06,60.91
9/14/16 9:00,28 23 DE 3 0 0 80 9,15.44,59.79
9/14/16 9:00,28 7B DF 3 0 0 80 4B,16.06,60.91
9/14/16 9:00,28F 6E CF 43 16 3 29,16.81,62.26
9/14/16 9:02,28 94 E9 3 0 0 80 5E,15.69,60.24
9/14/16 9:02,28 2C9 3 0 0 80 84,16.5,61.7
9/14/16 9:02,28 CA DE 3 0 0 80 B6,15.69,60.24
9/14/16 9:02,28 23 DE 3 0 0 80 9,15.88,60.57
9/14/16 9:02,28 7B DF 3 0 0 80 4B,15.75,60.35
9/14/16 9:02,28F 6E CF 43 16 3 29,16,60.8
9/14/16 9:04,28 94 E9 3 0 0 80 5E,15.81,60.46
9/14/16 9:04,28 2C9 3 0 0 80 84,16.62,61.93
9/14/16 9:04,28 CA DE 3 0 0 80 B6,15.38,59.68
9/14/16 9:04,28 23 DE 3 0 0 80 9,16.94,62.49
9/14/16 9:04,28 7B DF 3 0 0 80 4B,15.5,59.9
9/14/16 9:04,28F 6E CF 43 16 3 29,15.69,60.24
9/14/16 9:06,28 94 E9 3 0 0 80 5E,16.25,61.25
9/14/16 9:07,28 2C9 3 0 0 80 84,16.37,61.47
9/14/16 9:07,28 CA DE 3 0 0 80 B6,15.25,59.45
9/14/16 9:07,28 23 DE 3 0 0 80 9,16.69,62.04
9/14/16 9:07,28 7B DF 3 0 0 80 4B,15.38,59.68
9/14/16 9:07,28F 6E CF 43 16 3 29,15.5,59.9
9/14/16 9:09,28 94 E9 3 0 0 80 5E,15.75,60.35
9/14/16 9:09,28 2C9 3 0 0 80 84,16.12,61.03
9/14/16 9:09,28 CA DE 3 0 0 80 B6,15.19,59.34
9/14/16 9:09,28 23 DE 3 0 0 80 9,16.06,60.91
9/14/16 9:09,28 7B DF 3 0 0 80 4B,15.38,59.68
9/14/16 9:09,28F 6E CF 43 16 3 29,15.38,59.68
9/14/16 9:11,28 94 E9 3 0 0 80 5E,15.69,60.24
9/14/16 9:11,28 2C9 3 0 0 80 84,15.88,60.57
9/14/16 9:11,28 CA DE 3 0 0 80 B6,15.25,59.45
9/14/16 9:11,28 23 DE 3 0 0 80 9,15.88,60.57
9/14/16 9:11,28 7B DF 3 0 0 80 4B,15.38,59.68
9/14/16 9:11,28F 6E CF 43 16 3 29,15.38,59.68
9/14/16 9:13,28 94 E9 3 0 0 80 5E,15.63,60.13
9/14/16 9:13,28 2C9 3 0 0 80 84,15.81,60.46
9/14/16 9:13,28 CA DE 3 0 0 80 B6,15.25,59.45
9/14/16 9:13,28 23 DE 3 0 0 80 9,15.69,60.24
9/14/16 9:14,28 7B DF 3 0 0 80 4B,15.44,59.79
9/14/16 9:14,28F 6E CF 43 16 3 29,15.44,59.79
9/14/16 9:16,28 94 E9 3 0 0 80 5E,15.5,59.9
9/14/16 9:16,28 2C9 3 0 0 80 84,15.81,60.46
9/14/16 9:16,28 CA DE 3 0 0 80 B6,15.31,59.56
9/14/16 9:16,28 23 DE 3 0 0 80 9,15.63,60.13
9/14/16 9:16,28 7B DF 3 0 0 80 4B,15.5,59.9
9/14/16 9:16,28F 6E CF 43 16 3 29,15.5,59.9
9/14/16 9:18,28 94 E9 3 0 0 80 5E,15.56,60.01
9/14/16 9:18,28 2C9 3 0 0 80 84,15.88,60.57
9/14/16 9:18,28 CA DE 3 0 0 80 B6,15.38,59.68
9/14/16 9:18,28 23 DE 3 0 0 80 9,15.69,60.24
9/14/16 9:18,28 7B DF 3 0 0 80 4B,15.56,60.01
9/14/16 9:18,28F 6E CF 43 16 3 29,15.56,60.01
9/14/16 9:20,28 94 E9 3 0 0 80 5E,15.69,60.24
9/14/16 9:20,28 2C9 3 0 0 80 84,15.94,60.69
9/14/16 9:20,28 CA DE 3 0 0 80 B6,15.44,59.79
9/14/16 9:20,28 23 DE 3 0 0 80 9,15.81,60.46
9/14/16 9:20,28 7B DF 3 0 0 80 4B,15.69,60.24
9/14/16 9:20,28F 6E CF 43 16 3 29,15.63,60.13
9/14/16 9:23,28 94 E9 3 0 0 80 5E,15.75,60.35
9/14/16 9:23,28 2C9 3 0 0 80 84,16,60.8
9/14/16 9:23,28 CA DE 3 0 0 80 B6,15.5,59.9
9/14/16 9:23,28 23 DE 3 0 0 80 9,15.88,60.57
9/14/16 9:23,28 7B DF 3 0 0 80 4B,15.75,60.35
9/14/16 9:23,28F 6E CF 43 16 3 29,15.63,60.13
9/14/16 9:25,28 94 E9 3 0 0 80 5E,15.69,60.24
9/14/16 9:25,28 2C9 3 0 0 80 84,16,60.8
9/14/16 9:25,28 CA DE 3 0 0 80 B6,15.5,59.9
9/14/16 9:25,28 23 DE 3 0 0 80 9,15.81,60.46
9/14/16 9:25,28 7B DF 3 0 0 80 4B,15.81,60.46
9/14/16 9:25,28F 6E CF 43 16 3 29,15.69,60.24
9/14/16 9:27,28 94 E9 3 0 0 80 5E,15.63,60.13
9/14/16 9:27,28 2C9 3 0 0 80 84,16,60.8
9/14/16 9:27,28 CA DE 3 0 0 80 B6,15.5,59.9
9/14/16 9:27,28 23 DE 3 0 0 80 9,15.81,60.46
9/14/16 9:27,28 7B DF 3 0 0 80 4B,15.81,60.46
9/14/16 9:27,28F 6E CF 43 16 3 29,15.69,60.24
9/14/16 9:29,28 94 E9 3 0 0 80 5E,15.75,60.35
9/14/16 9:29,28 2C9 3 0 0 80 84,16.12,61.03
9/14/16 9:30,28 CA DE 3 0 0 80 B6,15.56,60.01
9/14/16 9:30,28 23 DE 3 0 0 80 9,15.88,60.57
9/14/16 9:30,28 7B DF 3 0 0 80 4B,15.94,60.69
9/14/16 9:30,28F 6E CF 43 16 3 29,15.81,60.46
9/14/16 9:32,28 94 E9 3 0 0 80 5E,15.75,60.35
9/14/16 9:32,28 2C9 3 0 0 80 84,16.12,61.03
9/14/16 9:32,28 CA DE 3 0 0 80 B6,15.63,60.13
9/14/16 9:32,28 23 DE 3 0 0 80 9,15.81,60.46
9/14/16 9:32,28 7B DF 3 0 0 80 4B,15.94,60.69
9/14/16 9:32,28F 6E CF 43 16 3 29,15.88,60.57
9/14/16 9:34,28 94 E9 3 0 0 80 5E,16,60.8
9/14/16 9:34,28 2C9 3 0 0 80 84,16.25,61.25
9/14/16 9:34,28 CA DE 3 0 0 80 B6,15.69,60.24
9/14/16 9:34,28 23 DE 3 0 0 80 9,16.12,61.03
9/14/16 9:34,28 7B DF 3 0 0 80 4B,16.06,60.91
9/14/16 9:34,28F 6E CF 43 16 3 29,15.94,60.69
9/14/16 9:36,28 94 E9 3 0 0 80 5E,16.19,61.14
9/14/16 9:36,28 2C9 3 0 0 80 84,16.37,61.47
9/14/16 9:36,28 CA DE 3 0 0 80 B6,15.88,60.57
9/14/16 9:36,28 23 DE 3 0 0 80 9,16.25,61.25
9/14/16 9:37,28 7B DF 3 0 0 80 4B,16.19,61.14
9/14/16 9:37,28F 6E CF 43 16 3 29,16.06,60.91
9/14/16 9:39,28 94 E9 3 0 0 80 5E,16.31,61.36
9/14/16 9:39,28 2C9 3 0 0 80 84,16.44,61.59
9/14/16 9:39,28 CA DE 3 0 0 80 B6,15.94,60.69
9/14/16 9:39,28 23 DE 3 0 0 80 9,16.37,61.47
9/14/16 9:39,28 7B DF 3 0 0 80 4B,16.19,61.14
9/14/16 9:39,28F 6E CF 43 16 3 29,16.06,60.91
9/14/16 9:41,28 94 E9 3 0 0 80 5E,16.31,61.36
9/14/16 9:41,28 2C9 3 0 0 80 84,16.5,61.7
9/14/16 9:41,28 CA DE 3 0 0 80 B6,16,60.8
9/14/16 9:41,28 23 DE 3 0 0 80 9,16.37,61.47
9/14/16 9:41,28 7B DF 3 0 0 80 4B,16.25,61.25
9/14/16 9:41,28F 6E CF 43 16 3 29,16.12,61.03
9/14/16 9:43,28 94 E9 3 0 0 80 5E,16.56,61.81
9/14/16 9:43,28 2C9 3 0 0 80 84,16.75,62.15
9/14/16 9:43,28 CA DE 3 0 0 80 B6,16.19,61.14
9/14/16 9:43,28 23 DE 3 0 0 80 9,16.56,61.81
9/14/16 9:43,28 7B DF 3 0 0 80 4B,16.37,61.47
9/14/16 9:43,28F 6E CF 43 16 3 29,16.31,61.36
9/14/16 9:45,28 94 E9 3 0 0 80 5E,16.81,62.26
9/14/16 9:46,28 2C9 3 0 0 80 84,17,62.6
9/14/16 9:46,28 CA DE 3 0 0 80 B6,16.31,61.36
9/14/16 9:46,28 23 DE 3 0 0 80 9,16.75,62.15
9/14/16 9:46,28 7B DF 3 0 0 80 4B,16.44,61.59
9/14/16 9:46,28F 6E CF 43 16 3 29,16.37,61.47
9/14/16 9:48,28 94 E9 3 0 0 80 5E,16.94,62.49
9/14/16 9:48,28 2C9 3 0 0 80 84,17,62.6
9/14/16 9:48,28 CA DE 3 0 0 80 B6,16.44,61.59
9/14/16 9:48,28 23 DE 3 0 0 80 9,16.81,62.26
9/14/16 9:48,28 7B DF 3 0 0 80 4B,16.5,61.7
9/14/16 9:48,28F 6E CF 43 16 3 29,16.44,61.59
9/14/16 9:50,28 94 E9 3 0 0 80 5E,16.87,62.38
9/14/16 9:50,28 2C9 3 0 0 80 84,17.12,62.82
9/14/16 9:50,28 CA DE 3 0 0 80 B6,16.56,61.81
9/14/16 9:50,28 23 DE 3 0 0 80 9,16.87,62.38
9/14/16 9:50,28 7B DF 3 0 0 80 4B,16.69,62.04
9/14/16 9:50,28F 6E CF 43 16 3 29,16.56,61.81
9/14/16 9:52,28 94 E9 3 0 0 80 5E,17.12,62.82
9/14/16 9:52,28 2C9 3 0 0 80 84,17.37,63.28
9/14/16 9:52,28 CA DE 3 0 0 80 B6,16.62,61.93
9/14/16 9:53,28 23 DE 3 0 0 80 9,17.12,62.82
9/14/16 9:53,28 7B DF 3 0 0 80 4B,16.75,62.15
9/14/16 9:53,28F 6E CF 43 16 3 29,16.69,62.04
9/14/16 9:55,28 94 E9 3 0 0 80 5E,17.75,63.95
9/14/16 9:55,28 2C9 3 0 0 80 84,17.62,63.72
9/14/16 9:55,28 CA DE 3 0 0 80 B6,16.81,62.26
9/14/16 9:55,28 23 DE 3 0 0 80 9,17.37,63.28
9/14/16 9:55,28 7B DF 3 0 0 80 4B,16.87,62.38
9/14/16 9:55,28F 6E CF 43 16 3 29,16.87,62.38
9/14/16 9:57,28 94 E9 3 0 0 80 5E,18.12,64.62
9/14/16 9:57,28 2C9 3 0 0 80 84,17.75,63.95
9/14/16 9:57,28 CA DE 3 0 0 80 B6,17,62.6
9/14/16 9:57,28 23 DE 3 0 0 80 9,17.56,63.61
9/14/16 9:57,28 7B DF 3 0 0 80 4B,17,62.6
9/14/16 9:57,28F 6E CF 43 16 3 29,17,62.6
9/14/16 9:59,28 94 E9 3 0 0 80 5E,18.31,64.96
9/14/16 9:59,28 2C9 3 0 0 80 84,17.81,64.06
9/14/16 9:59,28 CA DE 3 0 0 80 B6,17.12,62.82
9/14/16 9:59,28 23 DE 3 0 0 80 9,17.56,63.61
9/14/16 9:59,28 7B DF 3 0 0 80 4B,17,62.6
9/14/16 10:00,28F 6E CF 43 16 3 29,17,62.6
9/14/16 10:02,28 94 E9 3 0 0 80 5E,18.56,65.41
9/14/16 10:02,28 2C9 3 0 0 80 84,17.75,63.95
9/14/16 10:02,28 CA DE 3 0 0 80 B6,17.06,62.71
9/14/16 10:02,28 23 DE 3 0 0 80 9,17.44,63.39
9/14/16 10:02,28 7B DF 3 0 0 80 4B,17,62.6
9/14/16 10:02,28F 6E CF 43 16 3 29,16.94,62.49
9/14/16 10:04,28 94 E9 3 0 0 80 5E,18.81,65.86
9/14/16 10:04,28 2C9 3 0 0 80 84,17.62,63.72
9/14/16 10:04,28 CA DE 3 0 0 80 B6,17.06,62.71
9/14/16 10:04,28 23 DE 3 0 0 80 9,17.25,63.05
9/14/16 10:04,28 7B DF 3 0 0 80 4B,16.94,62.49
9/14/16 10:04,28F 6E CF 43 16 3 29,16.87,62.38
9/14/16 10:06,28 94 E9 3 0 0 80 5E,18.75,65.75
9/14/16 10:06,28 2C9 3 0 0 80 84,17.5,63.5
9/14/16 10:06,28 CA DE 3 0 0 80 B6,17.06,62.71
9/14/16 10:06,28 23 DE 3 0 0 80 9,17.5,63.5
9/14/16 10:06,28 7B DF 3 0 0 80 4B,16.94,62.49
9/14/16 10:06,28F 6E CF 43 16 3 29,16.94,62.49
9/14/16 10:08,28 94 E9 3 0 0 80 5E,18.37,65.07
9/14/16 10:08,28 2C9 3 0 0 80 84,17.56,63.61
9/14/16 10:09,28 CA DE 3 0 0 80 B6,17.12,62.82
9/14/16 10:09,28 23 DE 3 0 0 80 9,17.56,63.61
9/14/16 10:09,28 7B DF 3 0 0 80 4B,17,62.6
9/14/16 10:09,28F 6E CF 43 16 3 29,16.94,62.49
9/14/16 10:11,28 94 E9 3 0 0 80 5E,18,64.4
9/14/16 10:11,28 2C9 3 0 0 80 84,17.5,63.5
9/14/16 10:11,28 CA DE 3 0 0 80 B6,17.12,62.82
9/14/16 10:11,28 23 DE 3 0 0 80 9,17.44,63.39
9/14/16 10:11,28 7B DF 3 0 0 80 4B,17,62.6
9/14/16 10:11,28F 6E CF 43 16 3 29,16.94,62.49
9/14/16 10:13,28 94 E9 3 0 0 80 5E,17.62,63.72
9/14/16 10:13,28 2C9 3 0 0 80 84,17.37,63.28
9/14/16 10:13,28 CA DE 3 0 0 80 B6,17.12,62.82
9/14/16 10:13,28 23 DE 3 0 0 80 9,17.19,62.94
9/14/16 10:13,28 7B DF 3 0 0 80 4B,16.87,62.38
9/14/16 10:13,28F 6E CF 43 16 3 29,16.81,62.26
9/14/16 10:15,28 94 E9 3 0 0 80 5E,17.44,63.39
9/14/16 10:15,28 2C9 3 0 0 80 84,17.31,63.16
9/14/16 10:15,28 CA DE 3 0 0 80 B6,17.12,62.82
9/14/16 10:15,28 23 DE 3 0 0 80 9,17.12,62.82
9/14/16 10:16,28 7B DF 3 0 0 80 4B,16.94,62.49
9/14/16 10:16,28F 6E CF 43 16 3 29,16.81,62.26
9/14/16 10:18,28 94 E9 3 0 0 80 5E,17.31,63.16
9/14/16 10:18,28 2C9 3 0 0 80 84,17.31,63.16
9/14/16 10:18,28 CA DE 3 0 0 80 B6,17.06,62.71
9/14/16 10:18,28 23 DE 3 0 0 80 9,17,62.6
9/14/16 10:18,28 7B DF 3 0 0 80 4B,16.87,62.38
9/14/16 10:18,28F 6E CF 43 16 3 29,16.69,62.04
9/14/16 10:20,28 94 E9 3 0 0 80 5E,17.25,63.05
9/14/16 10:20,28 2C9 3 0 0 80 84,17.19,62.94
9/14/16 10:20,28 CA DE 3 0 0 80 B6,17,62.6
9/14/16 10:20,28 23 DE 3 0 0 80 9,16.94,62.49
9/14/16 10:20,28 7B DF 3 0 0 80 4B,16.75,62.15
9/14/16 10:20,28F 6E CF 43 16 3 29,16.62,61.93
9/14/16 10:22,28 94 E9 3 0 0 80 5E,17.25,63.05
9/14/16 10:22,28 2C9 3 0 0 80 84,17.25,63.05
9/14/16 10:22,28 CA DE 3 0 0 80 B6,17,62.6
9/14/16 10:22,28 23 DE 3 0 0 80 9,17,62.6
9/14/16 10:22,28 7B DF 3 0 0 80 4B,16.81,62.26
9/14/16 10:22,28F 6E CF 43 16 3 29,16.69,62.04
9/14/16 10:25,28 94 E9 3 0 0 80 5E,17.19,62.94
9/14/16 10:25,28 2C9 3 0 0 80 84,17.25,63.05
9/14/16 10:25,28 CA DE 3 0 0 80 B6,17.06,62.71
9/14/16 10:25,28 23 DE 3 0 0 80 9,17,62.6
9/14/16 10:25,28 7B DF 3 0 0 80 4B,16.87,62.38
9/14/16 10:25,28F 6E CF 43 16 3 29,16.69,62.04
9/14/16 10:27,28 94 E9 3 0 0 80 5E,17.06,62.71
9/14/16 10:27,28 2C9 3 0 0 80 84,17.19,62.94
9/14/16 10:27,28 CA DE 3 0 0 80 B6,17.06,62.71
9/14/16 10:27,28 23 DE 3 0 0 80 9,16.87,62.38
9/14/16 10:27,28 7B DF 3 0 0 80 4B,16.81,62.26
9/14/16 10:27,28F 6E CF 43 16 3 29,16.62,61.93
9/14/16 10:29,28 94 E9 3 0 0 80 5E,17.56,63.61
9/14/16 10:29,28 2C9 3 0 0 80 84,17.62,63.72
9/14/16 10:29,28 CA DE 3 0 0 80 B6,17.37,63.28
9/14/16 10:29,28 23 DE 3 0 0 80 9,17.37,63.28
9/14/16 10:29,28 7B DF 3 0 0 80 4B,17.12,62.82
9/14/16 10:29,28F 6E CF 43 16 3 29,16.94,62.49
9/14/16 10:31,28 94 E9 3 0 0 80 5E,19,66.2
9/14/16 10:31,28 2C9 3 0 0 80 84,18.94,66.09
9/14/16 10:32,28 CA DE 3 0 0 80 B6,18.69,65.64
9/14/16 10:32,28 23 DE 3 0 0 80 9,18.56,65.41
9/14/16 10:32,28 7B DF 3 0 0 80 4B,18.31,64.96
9/14/16 10:32,28F 6E CF 43 16 3 29,17.81,64.06
9/14/16 10:34,28 94 E9 3 0 0 80 5E,19.62,67.32
9/14/16 10:34,28 2C9 3 0 0 80 84,19.69,67.44
9/14/16 10:34,28 CA DE 3 0 0 80 B6,20.12,68.22
9/14/16 10:34,28 23 DE 3 0 0 80 9,18.87,65.97
